# timestamp latitude longitude height roll pitch azimuth north_vel east_vel up_vel obs_timestamp
1785986802455999 44.819725359 89.006055789 493.9700 -0.400375 -0.782340 232.169215 -0.9830 -1.1635 -0.0718 1785986802455999
1785986802460999 44.819725315 89.006055716 493.9697 -0.410340 -0.785253 232.165842 -0.9845 -1.1637 -0.0718 1785986802460999
1785986802470999 44.819725226 89.006055569 493.9689 -0.428539 -0.787575 232.160122 -0.9870 -1.1627 -0.0761 1785986802470999
1785986802480998 44.819725137 89.006055422 493.9681 -0.444847 -0.788480 232.156841 -0.9884 -1.1613 -0.0808 1785986802480998
1785986802491999 44.819725039 89.006055260 493.9672 -0.461664 -0.789074 232.155539 -0.9882 -1.1604 -0.0828 1785986802491999
1785986802501999 44.819724950 89.006055114 493.9664 -0.476771 -0.788952 232.157033 -0.9876 -1.1601 -0.0802 1785986802501999
1785986802511999 44.819724861 89.006054967 493.9656 -0.490361 -0.788410 232.159690 -0.9877 -1.1599 -0.0755 1785986802511999
1785986802523000 44.819724763 89.006054806 493.9648 -0.504161 -0.788194 232.163001 -0.9887 -1.1600 -0.0711 1785986802523000
1785986802532998 44.819724675 89.006054599 493.9637 -0.509965 -0.800582 232.166437 -0.9905 -1.1657 -0.0692 1785986802532998
1785986802542999 44.819724586 89.006054452 493.9630 -0.522505 -0.800739 232.169100 -0.9919 -1.1663 -0.0681 1785986802542999
1785986802553998 44.819724488 89.006054290 493.9622 -0.536679 -0.800146 232.171637 -0.9936 -1.1649 -0.0693 1785986802553998
1785986802563998 44.819724398 89.006054143 493.9615 -0.550608 -0.798560 232.173584 -0.9951 -1.1606 -0.0729 1785986802563998
1785986802573998 44.819724309 89.006053996 493.9608 -0.566096 -0.796985 232.174305 -0.9968 -1.1541 -0.0752 1785986802573998
1785986802585000 44.819724210 89.006053836 493.9600 -0.585807 -0.795652 232.173563 -0.9984 -1.1481 -0.0720 1785986802585000
1785986802595000 44.819724120 89.006053691 493.9593 -0.605992 -0.794447 232.172362 -0.9993 -1.1455 -0.0653 1785986802595000
1785986802605000 44.819724030 89.006053546 493.9587 -0.629281 -0.793637 232.171576 -0.9996 -1.1452 -0.0591 1785986802605000
1785986802615998 44.819723931 89.006053387 493.9580 -0.658405 -0.791162 232.169857 -0.9998 -1.1456 -0.0555 1785986802615998
1785986802620999 44.819723886 89.006053315 493.9578 -0.673044 -0.790039 232.168900 -0.9999 -1.1456 -0.0554 1785986802620999
1785986802630999 44.819723799 89.006053126 493.9588 -0.698969 -0.796359 232.168023 -1.0004 -1.1490 -0.0551 1785986802630999
1785986802641999 44.819723700 89.006052967 493.9582 -0.735427 -0.796177 232.167869 -1.0019 -1.1488 -0.0545 1785986802641999
1785986802651998 44.819723609 89.006052821 493.9577 -0.768238 -0.797748 232.168801 -1.0035 -1.1487 -0.0528 1785986802651998
1785986802661998 44.819723519 89.006052676 493.9572 -0.800020 -0.801398 232.171164 -1.0054 -1.1488 -0.0507 1785986802661998
1785986802672999 44.819723419 89.006052516 493.9566 -0.832683 -0.807711 232.174567 -1.0081 -1.1495 -0.0483 1785986802672999
1785986802682999 44.819723329 89.006052371 493.9561 -0.860087 -0.814688 232.176632 -1.0102 -1.1516 -0.0443 1785986802682999
1785986802692999 44.819723238 89.006052225 493.9557 -0.884306 -0.821002 232.176240 -1.0097 -1.1546 -0.0380 1785986802692999
1785986802703998 44.819723138 89.006052065 493.9554 -0.907798 -0.825488 232.173023 -1.0068 -1.1561 -0.0297 1785986802703998
1785986802713999 44.819723048 89.006051919 493.9551 -0.926548 -0.828529 232.169434 -1.0030 -1.1552 -0.0221 1785986802713999
1785986802723999 44.819722958 89.006051773 493.9549 -0.941443 -0.830176 232.165472 -0.9977 -1.1526 -0.0155 1785986802723999
1785986802734998 44.819722854 89.006051645 493.9557 -0.964341 -0.823968 232.162125 -0.9931 -1.1451 -0.0076 1785986802734998
1785986802744998 44.819722765 89.006051500 493.9557 -0.971922 -0.821027 232.160537 -0.9886 -1.1420 0.0013 1785986802744998
1785986802754999 44.819722677 89.006051356 493.9557 -0.975324 -0.814913 232.160295 -0.9855 -1.1400 0.0129 1785986802754999
1785986802766000 44.819722579 89.006051198 493.9560 -0.976393 -0.806238 232.161535 -0.9831 -1.1389 0.0278 1785986802766000
1785986802770998 44.819722535 89.006051126 493.9561 -0.975656 -0.801768 232.162264 -0.9821 -1.1389 0.0346 1785986802770998
1785986802780998 44.819722447 89.006050982 493.9565 -0.972064 -0.792850 232.162325 -0.9800 -1.1396 0.0447 1785986802780998
1785986802791999 44.819722350 89.006050823 493.9570 -0.967316 -0.784611 232.160493 -0.9764 -1.1435 0.0475 1785986802791999
1785986802801999 44.819722261 89.006050679 493.9575 -0.967478 -0.778894 232.157251 -0.9706 -1.1504 0.0484 1785986802801999
1785986802812000 44.819722174 89.006050533 493.9580 -0.966984 -0.774240 232.153534 -0.9644 -1.1559 0.0569 1785986802812000
1785986802822999 44.819722079 89.006050372 493.9587 -0.965681 -0.770262 232.150236 -0.9617 -1.1538 0.0693 1785986802822999
1785986802832998 44.819721988 89.006050226 493.9603 -0.964654 -0.769308 232.147946 -0.9634 -1.1462 0.0796 1785986802832998
1785986802842998 44.819721901 89.006050082 493.9612 -0.961381 -0.770227 232.145723 -0.9655 -1.1383 0.0908 1785986802842998
1785986802853999 44.819721806 89.006049924 493.9622 -0.955840 -0.772028 232.142136 -0.9659 -1.1347 0.1007 1785986802853999
1785986802863999 44.819721719 89.006049780 493.9632 -0.951489 -0.772982 232.137814 -0.9617 -1.1374 0.1017 1785986802863999
1785986802873999 44.819721633 89.006049636 493.9642 -0.949917 -0.771860 232.132057 -0.9520 -1.1440 0.0968 1785986802873999
1785986802884999 44.819721539 89.006049477 493.9653 -0.952007 -0.768740 232.123384 -0.9373 -1.1514 0.0935 1785986802884999
1785986802894999 44.819721456 89.006049331 493.9662 -0.955468 -0.765046 232.114434 -0.9243 -1.1521 0.0913 1785986802894999
1785986802905998 44.819721364 89.006049171 493.9672 -0.958692 -0.760053 232.105686 -0.9152 -1.1464 0.0861 1785986802905998
1785986802911000 44.819721323 89.006049099 493.9676 -0.958770 -0.757932 232.101906 -0.9127 -1.1448 0.0839 1785986802911000
1785986802921998 44.819721233 89.006048940 493.9685 -0.955878 -0.752863 232.094740 -0.9087 -1.1476 0.0790 1785986802921998
1785986802932999 44.819721121 89.006048789 493.9700 -0.960119 -0.749465 232.088776 -0.9079 -1.1547 0.0742 1785986802932999
1785986802942999 44.819721039 89.006048642 493.9708 -0.956124 -0.743417 232.084687 -0.9033 -1.1654 0.0723 1785986802942999
1785986802953998 44.819720950 89.006048479 493.9716 -0.951360 -0.735975 232.081331 -0.8966 -1.1787 0.0727 1785986802953998
1785986802958999 44.819720910 89.006048404 493.9719 -0.949367 -0.732594 232.079631 -0.8926 -1.1838 0.0730 1785986802958999
1785986802973999 44.819720791 89.006048179 493.9730 -0.944434 -0.724562 232.074042 -0.8787 -1.1945 0.0725 1785986802973999
1785986802984998 44.819720704 89.006048013 493.9738 -0.941587 -0.721365 232.069987 -0.8700 -1.1992 0.0721 1785986802984998
1785986802994998 44.819720626 89.006047861 493.9745 -0.937599 -0.720907 232.066342 -0.8658 -1.2014 0.0701 1785986802994998
1785986803005999 44.819720540 89.006047694 493.9753 -0.929538 -0.721354 232.062607 -0.8651 -1.2034 0.0634 1785986803005999
1785986803010998 44.819720501 89.006047618 493.9756 -0.923785 -0.720686 232.060865 -0.8646 -1.2059 0.0598 1785986803010998
1785986803020998 44.819720423 89.006047465 493.9762 -0.910193 -0.714779 232.058707 -0.8596 -1.2137 0.0558 1785986803020998
1785986803031999 44.819720339 89.006047295 493.9768 -0.895069 -0.704981 232.058016 -0.8515 -1.2199 0.0527 1785986803031999
1785986803046998 44.819720189 89.006047120 493.9796 -0.895369 -0.690868 232.060348 -0.8470 -1.2179 0.0466 1785986803046998
1785986803057999 44.819720106 89.006046950 493.9800 -0.877971 -0.681413 232.062360 -0.8411 -1.2193 0.0419 1785986803057999
1785986803062999 44.819720068 89.006046873 493.9802 -0.869199 -0.676931 232.063972 -0.8391 -1.2207 0.0402 1785986803062999
1785986803073998 44.819719985 89.006046703 493.9807 -0.848755 -0.667437 232.068683 -0.8361 -1.2257 0.0343 1785986803073998
1785986803083999 44.819719910 89.006046548 493.9810 -0.829129 -0.658791 232.074019 -0.8356 -1.2312 0.0282 1785986803083999
1785986803095999 44.819719820 89.006046361 493.9813 -0.803501 -0.647977 232.082099 -0.8373 -1.2384 0.0222 1785986803095999
1785986803105000 44.819719751 89.006046220 493.9815 -0.785517 -0.641121 232.087972 -0.8397 -1.2435 0.0189 1785986803105000
1785986803115000 44.819719675 89.006046062 493.9816 -0.764143 -0.634580 232.093521 -0.8416 -1.2489 0.0169 1785986803115000
1785986803125998 44.819719592 89.006045888 493.9818 -0.743693 -0.629721 232.097732 -0.8426 -1.2542 0.0146 1785986803125998
1785986803135998 44.819719514 89.006045783 493.9842 -0.737659 -0.616920 232.101577 -0.8439 -1.2525 0.0128 1785986803135998
1785986803141000 44.819719476 89.006045704 493.9843 -0.730808 -0.617339 232.103264 -0.8449 -1.2540 0.0120 1785986803141000
1785986803151998 44.819719393 89.006045529 493.9844 -0.718063 -0.619016 232.108138 -0.8478 -1.2563 0.0125 1785986803151998
1785986803161998 44.819719316 89.006045370 493.9846 -0.708240 -0.620174 232.113965 -0.8502 -1.2563 0.0128 1785986803161998
1785986803177999 44.819719194 89.006045116 493.9847 -0.695919 -0.620868 232.126632 -0.8524 -1.2528 0.0099 1785986803177999
1785986803182999 44.819719155 89.006045037 493.9848 -0.693131 -0.620721 232.131812 -0.8523 -1.2511 0.0083 1785986803182999
1785986803194000 44.819719071 89.006044864 493.9848 -0.690099 -0.619604 232.145122 -0.8505 -1.2477 0.0032 1785986803194000
1785986803203998 44.819718995 89.006044706 493.9849 -0.690307 -0.618588 232.157494 -0.8489 -1.2461 -0.0023 1785986803203998
1785986803213999 44.819718918 89.006044548 493.9848 -0.692118 -0.617901 232.171347 -0.8483 -1.2467 -0.0053 1785986803213999
1785986803224998 44.819718834 89.006044375 493.9848 -0.695828 -0.618124 232.185250 -0.8507 -1.2479 -0.0010 1785986803224998
1785986803234998 44.819718767 89.006044215 493.9856 -0.698443 -0.618213 232.195526 -0.8560 -1.2465 0.0062 1785986803234998
1785986803240998 44.819718720 89.006044121 493.9856 -0.699489 -0.619526 232.200080 -0.8606 -1.2446 0.0048 1785986803240998
1785986803255999 44.819718604 89.006043885 493.9856 -0.701022 -0.624421 232.208333 -0.8693 -1.2412 -0.0094 1785986803255999
1785986803266999 44.819718517 89.006043713 493.9854 -0.701364 -0.628410 232.213235 -0.8718 -1.2422 -0.0175 1785986803266999
1785986803276998 44.819718439 89.006043555 493.9852 -0.701682 -0.630628 232.218374 -0.8704 -1.2450 -0.0223 1785986803276998
1785986803282998 44.819718392 89.006043461 493.9851 -0.702724 -0.630896 232.222494 -0.8682 -1.2458 -0.0226 1785986803282998
1785986803292999 44.819718314 89.006043303 493.9849 -0.705881 -0.630621 232.231103 -0.8657 -1.2443 -0.0168 1785986803292999
1785986803303998 44.819718229 89.006043130 493.9848 -0.709369 -0.630609 232.242853 -0.8661 -1.2392 -0.0058 1785986803303998
1785986803313998 44.819718151 89.006042974 493.9848 -0.712586 -0.629564 232.257052 -0.8704 -1.2310 0.0000 1785986803313998
1785986803324999 44.819718064 89.006042804 493.9848 -0.716535 -0.626844 232.274961 -0.8784 -1.2213 0.0005 1785986803324999
1785986803335000 44.819718013 89.006042593 493.9849 -0.703981 -0.630237 232.290770 -0.8827 -1.2202 -0.0002 1785986803335000
1785986803345000 44.819717933 89.006042439 493.9849 -0.706855 -0.624460 232.305785 -0.8892 -1.2159 0.0006 1785986803345000
1785986803355998 44.819717845 89.006042270 493.9849 -0.711133 -0.617183 232.319016 -0.8950 -1.2132 0.0073 1785986803355998
1785986803360999 44.819717804 89.006042193 493.9850 -0.713584 -0.613196 232.323273 -0.8975 -1.2126 0.0119 1785986803360999
1785986803370999 44.819717723 89.006042040 493.9851 -0.720192 -0.604571 232.327927 -0.9022 -1.2100 0.0205 1785986803370999
1785986803381999 44.819717634 89.006041872 493.9854 -0.730113 -0.594747 232.329191 -0.9084 -1.2045 0.0251 1785986803381999
1785986803391999 44.819717552 89.006041720 493.9856 -0.740161 -0.585143 232.328230 -0.9160 -1.1976 0.0238 1785986803391999
1785986803407998 44.819717418 89.006041479 493.9860 -0.756106 -0.573332 232.326659 -0.9303 -1.1852 0.0170 1785986803407998
1785986803412999 44.819717376 89.006041404 493.9860 -0.760787 -0.569397 232.326713 -0.9349 -1.1814 0.0138 1785986803412999
1785986803424000 44.819717283 89.006041240 493.9862 -0.770720 -0.559556 232.329125 -0.9429 -1.1745 0.0087 1785986803424000
1785986803434000 44.819717230 89.006041013 493.9854 -0.759093 -0.560666 232.333140 -0.9434 -1.1781 0.0081 1785986803434000
1785986803444998 44.819717137 89.006040850 493.9855 -0.772338 -0.549804 232.340157 -0.9459 -1.1746 0.0121 1785986803444998
1785986803449999 44.819717094 89.006040775 493.9856 -0.780284 -0.545039 232.343349 -0.9469 -1.1728 0.0145 1785986803449999
1785986803460000 44.819717009 89.006040627 493.9857 -0.798435 -0.536405 232.348342 -0.9511 -1.1678 0.0165 1785986803460000
1785986803475999 44.819716871 89.006040392 493.9859 -0.826888 -0.523187 232.353534 -0.9631 -1.1588 0.0111 1785986803475999
1785986803486999 44.819716775 89.006040231 493.9860 -0.845658 -0.515287 232.354806 -0.9732 -1.1540 0.0033 1785986803486999
1785986803496999 44.819716687 89.006040086 493.9860 -0.862697 -0.509196 232.353178 -0.9820 -1.1520 -0.0026 1785986803496999
1785986803503000 44.819716634 89.006039998 493.9860 -0.872938 -0.505695 232.351669 -0.9863 -1.1518 -0.0044 1785986803503000
1785986803513000 44.819716545 89.006039853 493.9860 -0.889935 -0.498630 232.345123 -0.9918 -1.1515 -0.0046 1785986803513000
1785986803523000 44.819716455 89.006039707 493.9859 -0.907967 -0.492295 232.336836 -0.9950 -1.1501 -0.0028 1785986803523000
1785986803533998 44.819716357 89.006039547 493.9859 -0.928568 -0.486875 232.327359 -0.9964 -1.1475 -0.0008 1785986803533998
1785986803543998 44.819716327 89.006039373 493.9857 -0.925484 -0.476325 232.318497 -0.9882 -1.1474 -0.0007 1785986803543998
1785986803549998 44.819716274 89.006039286 493.9857 -0.936002 -0.474598 232.315236 -0.9882 -1.1454 -0.0023 1785986803549998
1785986803564999 44.819716140 89.006039069 493.9856 -0.959190 -0.472828 232.311850 -0.9933 -1.1429 -0.0111 1785986803564999
1785986803575999 44.819716042 89.006038910 493.9854 -0.974467 -0.472672 232.310156 -1.0000 -1.1438 -0.0162 1785986803575999
1785986803585999 44.819715951 89.006038765 493.9853 -0.987303 -0.471838 232.308254 -1.0060 -1.1462 -0.0172 1785986803585999
1785986803595999 44.819715861 89.006038620 493.9851 -0.998374 -0.469285 232.304572 -1.0106 -1.1483 -0.0190 1785986803595999
1785986803601998 44.819715805 89.006038534 493.9849 -1.005724 -0.468252 232.301340 -1.0126 -1.1487 -0.0230 1785986803601998
1785986803611999 44.819715714 89.006038389 493.9847 -1.013613 -0.468573 232.293508 -1.0136 -1.1498 -0.0330 1785986803611999
1785986803622998 44.819715614 89.006038228 493.9843 -1.021501 -0.471278 232.282625 -1.0125 -1.1526 -0.0420 1785986803622998
1785986803632998 44.819715534 89.006038145 493.9862 -1.037193 -0.458501 232.270893 -1.0094 -1.1499 -0.0448 1785986803632998
1785986803638998 44.819715480 89.006038058 493.9859 -1.041908 -0.461050 232.263716 -1.0084 -1.1524 -0.0450 1785986803638998
1785986803653999 44.819715344 89.006037839 493.9852 -1.055269 -0.467424 232.245775 -1.0068 -1.1572 -0.0414 1785986803653999
1785986803664999 44.819715244 89.006037678 493.9848 -1.065850 -0.471488 232.234535 -1.0066 -1.1589 -0.0396 1785986803664999
1785986803674998 44.819715153 89.006037531 493.9844 -1.075145 -0.474776 232.227458 -1.0066 -1.1593 -0.0424 1785986803674998
1785986803685999 44.819715054 89.006037370 493.9839 -1.083474 -0.478137 232.223135 -1.0059 -1.1589 -0.0530 1785986803685999
1785986803690999 44.819715008 89.006037297 493.9836 -1.086393 -0.480169 232.222229 -1.0053 -1.1588 -0.0593 1785986803690999
1785986803700999 44.819714918 89.006037150 493.9829 -1.092085 -0.485745 232.220778 -1.0034 -1.1609 -0.0676 1785986803700999
1785986803711998 44.819714819 89.006036989 493.9822 -1.095801 -0.492170 232.217284 -0.9991 -1.1683 -0.0724 1785986803711998
1785986803721998 44.819714729 89.006036840 493.9814 -1.098804 -0.497715 232.211303 -0.9917 -1.1772 -0.0791 1785986803721998
1785986803737998 44.819714569 89.006036670 493.9833 -1.125968 -0.497263 232.197382 -0.9782 -1.1845 -0.0907 1785986803737998
1785986803743999 44.819714516 89.006036580 493.9828 -1.130059 -0.500641 232.191276 -0.9724 -1.1883 -0.0934 1785986803743999
1785986803753998 44.819714429 89.006036430 493.9818 -1.134782 -0.505558 232.181785 -0.9668 -1.1874 -0.0971 1785986803753998
1785986803764999 44.819714333 89.006036265 493.9807 -1.135575 -0.512069 232.174062 -0.9663 -1.1808 -0.1057 1785986803764999
1785986803774999 44.819714246 89.006036116 493.9796 -1.132821 -0.518631 232.169853 -0.9671 -1.1782 -0.1119 1785986803774999
1785986803779999 44.819714202 89.006036041 493.9790 -1.130838 -0.521898 232.168449 -0.9656 -1.1800 -0.1136 1785986803779999
1785986803790998 44.819714107 89.006035877 493.9778 -1.128780 -0.528708 232.164967 -0.9573 -1.1884 -0.1160 1785986803790998
1785986803800999 44.819714021 89.006035726 493.9766 -1.130790 -0.535402 232.161532 -0.9468 -1.1975 -0.1121 1785986803800999
1785986803813998 44.819713911 89.006035528 493.9753 -1.137000 -0.544814 232.157444 -0.9335 -1.2058 -0.1017 1785986803813998
1785986803826998 44.819713803 89.006035330 493.9740 -1.145485 -0.555138 232.153376 -0.9253 -1.2069 -0.0944 1785986803826998
1785986803836998 44.819713684 89.006035202 493.9759 -1.167157 -0.567500 232.151025 -0.9290 -1.2015 -0.0913 1785986803836998
1785986803842998 44.819713634 89.006035111 493.9754 -1.170658 -0.574147 232.149607 -0.9302 -1.2001 -0.0916 1785986803842998
1785986803852998 44.819713550 89.006034959 493.9745 -1.175797 -0.585567 232.147603 -0.9333 -1.2013 -0.0914 1785986803852998
1785986803863999 44.819713457 89.006034791 493.9735 -1.180295 -0.597746 232.145392 -0.9353 -1.2058 -0.0890 1785986803863999
1785986803873999 44.819713373 89.006034639 493.9726 -1.184383 -0.607768 232.143360 -0.9321 -1.2124 -0.0801 1785986803873999
1785986803883999 44.819713290 89.006034485 493.9719 -1.189874 -0.617082 232.141665 -0.9225 -1.2204 -0.0667 1785986803883999
1785986803893999 44.819713207 89.006034330 493.9713 -1.197468 -0.626040 232.140314 -0.9094 -1.2265 -0.0556 1785986803893999
1785986803904999 44.819713118 89.006034159 493.9707 -1.206143 -0.635871 232.140408 -0.8961 -1.2302 -0.0461 1785986803904999
1785986803909999 44.819713078 89.006034081 493.9705 -1.209960 -0.639789 232.141472 -0.8935 -1.2302 -0.0422 1785986803909999
1785986803921000 44.819712990 89.006033910 493.9701 -1.212599 -0.646835 232.145320 -0.8942 -1.2277 -0.0363 1785986803921000
1785986803930998 44.819712871 89.006033759 493.9685 -1.223890 -0.658793 232.150887 -0.8986 -1.2262 -0.0329 1785986803930998
1785986803941998 44.819712783 89.006033589 493.9682 -1.216576 -0.659969 232.159231 -0.8921 -1.2293 -0.0236 1785986803941998
1785986803957000 44.819712663 89.006033355 493.9680 -1.201907 -0.659420 232.173190 -0.8785 -1.2360 -0.0071 1785986803957000
1785986803967000 44.819712584 89.006033198 493.9679 -1.191436 -0.658341 232.183180 -0.8689 -1.2409 0.0015 1785986803967000
1785986803972999 44.819712538 89.006033104 493.9680 -1.185363 -0.657066 232.189161 -0.8643 -1.2436 0.0057 1785986803972999
1785986803982999 44.819712460 89.006032947 493.9680 -1.174354 -0.654613 232.198073 -0.8607 -1.2456 0.0133 1785986803982999
1785986803993000 44.819712383 89.006032789 493.9682 -1.161229 -0.651840 232.205580 -0.8601 -1.2454 0.0200 1785986803993000
1785986804003998 44.819712297 89.006032616 493.9685 -1.145877 -0.647972 232.213348 -0.8594 -1.2453 0.0272 1785986804003998
1785986804014999 44.819712212 89.006032443 493.9688 -1.130103 -0.642979 232.222724 -0.8558 -1.2467 0.0346 1785986804014999
1785986804024999 44.819712136 89.006032285 493.9692 -1.117875 -0.638772 232.232303 -0.8504 -1.2484 0.0412 1785986804024999
1785986804034999 44.819712059 89.006032127 493.9696 -1.109153 -0.634203 232.242577 -0.8444 -1.2487 0.0479 1785986804034999
1785986804039999 44.819712018 89.006032056 493.9701 -1.107250 -0.632046 232.248029 -0.8423 -1.2474 0.0508 1785986804039999
1785986804050999 44.819711935 89.006031883 493.9706 -1.103062 -0.630455 232.260938 -0.8394 -1.2440 0.0546 1785986804050999
1785986804062000 44.819711852 89.006031710 493.9713 -1.100413 -0.629635 232.273861 -0.8388 -1.2403 0.0563 1785986804062000
1785986804070999 44.819711784 89.006031569 493.9718 -1.098875 -0.629595 232.284447 -0.8398 -1.2371 0.0557 1785986804070999
1785986804086998 44.819711663 89.006031320 493.9726 -1.095583 -0.630083 232.303275 -0.8428 -1.2327 0.0500 1785986804086998
1785986804096998 44.819711587 89.006031164 493.9731 -1.093511 -0.629713 232.313805 -0.8433 -1.2318 0.0467 1785986804096998
1785986804106999 44.819711511 89.006031008 493.9736 -1.091944 -0.629236 232.321867 -0.8401 -1.2327 0.0462 1785986804106999
1785986804112998 44.819711466 89.006030914 493.9738 -1.092979 -0.629278 232.325355 -0.8365 -1.2331 0.0471 1785986804112998
1785986804122998 44.819711391 89.006030758 493.9743 -1.096797 -0.630410 232.330488 -0.8294 -1.2324 0.0490 1785986804122998
1785986804132998 44.819711317 89.006030603 493.9748 -1.101680 -0.632565 232.337042 -0.8225 -1.2303 0.0510 1785986804132998
1785986804143999 44.819711268 89.006030400 493.9749 -1.089074 -0.635457 232.344982 -0.8123 -1.2297 0.0526 1785986804143999
1785986804153999 44.819711195 89.006030244 493.9754 -1.091880 -0.638972 232.353661 -0.8110 -1.2248 0.0531 1785986804153999
1785986804164000 44.819711122 89.006030090 493.9759 -1.092606 -0.641055 232.364063 -0.8132 -1.2186 0.0540 1785986804164000
1785986804174998 44.819711041 89.006029921 493.9765 -1.088414 -0.641399 232.376622 -0.8184 -1.2113 0.0560 1785986804174998
1785986804184998 44.819710968 89.006029768 493.9771 -1.080741 -0.640334 232.386965 -0.8232 -1.2045 0.0537 1785986804184998
1785986804189999 44.819710931 89.006029692 493.9773 -1.076192 -0.639122 232.391073 -0.8242 -1.2017 0.0494 1785986804189999
1785986804200999 44.819710849 89.006029525 493.9778 -1.066359 -0.635730 232.397084 -0.8211 -1.2006 0.0381 1785986804200999
1785986804215999 44.819710738 89.006029297 493.9783 -1.054715 -0.628584 232.400682 -0.8130 -1.2018 0.0248 1785986804215999
1785986804225999 44.819710665 89.006029145 493.9785 -1.047990 -0.623844 232.401857 -0.8095 -1.1995 0.0175 1785986804225999
1785986804236999 44.819710585 89.006028957 493.9804 -1.035662 -0.624774 232.402759 -0.8108 -1.1954 0.0151 1785986804236999
1785986804246999 44.819710511 89.006028807 493.9806 -1.027885 -0.621084 232.403954 -0.8168 -1.1869 0.0147 1785986804246999
1785986804251999 44.819710474 89.006028732 493.9806 -1.024175 -0.618533 232.404890 -0.8210 -1.1820 0.0136 1785986804251999
1785986804263000 44.819710393 89.006028568 493.9808 -1.016415 -0.611354 232.408460 -0.8309 -1.1731 0.0099 1785986804263000
1785986804273000 44.819710318 89.006028420 493.9809 -1.010768 -0.604816 232.412407 -0.8379 -1.1679 0.0088 1785986804273000
1785986804282998 44.819710242 89.006028273 493.9810 -1.007569 -0.598979 232.416365 -0.8422 -1.1643 0.0092 1785986804282998
1785986804293998 44.819710159 89.006028111 493.9811 -1.007114 -0.594123 232.419208 -0.8451 -1.1601 0.0090 1785986804293998
1785986804309000 44.819710044 89.006027892 493.9812 -1.011204 -0.590417 232.420240 -0.8482 -1.1530 0.0132 1785986804309000
1785986804314999 44.819709998 89.006027805 493.9813 -1.012819 -0.589599 232.419198 -0.8504 -1.1491 0.0153 1785986804314999
1785986804324999 44.819709921 89.006027660 493.9814 -1.013724 -0.589348 232.413980 -0.8577 -1.1405 0.0122 1785986804324999
1785986804335999 44.819709877 89.006027467 493.9830 -0.992190 -0.586879 232.404563 -0.8620 -1.1346 0.0035 1785986804335999
1785986804340999 44.819709838 89.006027396 493.9830 -0.989998 -0.586522 232.400112 -0.8666 -1.1311 -0.0011 1785986804340999
1785986804350999 44.819709760 89.006027253 493.9829 -0.983507 -0.584068 232.390481 -0.8730 -1.1263 -0.0101 1785986804350999
1785986804361999 44.819709674 89.006027097 493.9828 -0.976753 -0.580215 232.379869 -0.8749 -1.1231 -0.0191 1785986804361999
1785986804378000 44.819709548 89.006026870 493.9824 -0.968615 -0.573477 232.364973 -0.8697 -1.1215 -0.0273 1785986804378000
1785986804388000 44.819709470 89.006026728 493.9821 -0.965640 -0.569597 232.356719 -0.8634 -1.1212 -0.0293 1785986804388000
1785986804392998 44.819709431 89.006026657 493.9820 -0.964863 -0.568690 232.353661 -0.8602 -1.1207 -0.0292 1785986804392998
1785986804403999 44.819709346 89.006026502 493.9817 -0.965690 -0.569262 232.349641 -0.8578 -1.1174 -0.0286 1785986804403999
1785986804414000 44.819709268 89.006026361 493.9814 -0.963839 -0.570157 232.348818 -0.8612 -1.1131 -0.0283 1785986804414000
1785986804419999 44.819709222 89.006026276 493.9812 -0.961798 -0.571300 232.349699 -0.8666 -1.1101 -0.0279 1785986804419999
1785986804434998 44.819709116 89.006026077 493.9822 -0.952569 -0.570387 232.351144 -0.8819 -1.1024 -0.0270 1785986804434998
1785986804445999 44.819709029 89.006025924 493.9819 -0.948597 -0.576008 232.349160 -0.8926 -1.0991 -0.0288 1785986804445999
1785986804457000 44.819708940 89.006025771 493.9816 -0.947285 -0.582071 232.343719 -0.8986 -1.0972 -0.0303 1785986804457000
1785986804467000 44.819708859 89.006025632 493.9813 -0.949212 -0.587279 232.335967 -0.8996 -1.0956 -0.0294 1785986804467000
1785986804471998 44.819708819 89.006025563 493.9811 -0.951037 -0.590253 232.330873 -0.8988 -1.0942 -0.0276 1785986804471998
1785986804482999 44.819708730 89.006025411 493.9808 -0.956572 -0.597984 232.317759 -0.8970 -1.0885 -0.0237 1785986804482999
1785986804493000 44.819708649 89.006025274 493.9806 -0.962649 -0.604670 232.305482 -0.8968 -1.0812 -0.0237 1785986804493000
1785986804503998 44.819708560 89.006025125 493.9803 -0.970462 -0.610121 232.292667 -0.8994 -1.0725 -0.0256 1785986804503998
1785986804513998 44.819708479 89.006024989 493.9801 -0.977962 -0.611519 232.282753 -0.9041 -1.0657 -0.0270 1785986804513998
1785986804524999 44.819708389 89.006024842 493.9798 -0.986236 -0.609556 232.274096 -0.9099 -1.0594 -0.0294 1785986804524999
1785986804534999 44.819708320 89.006024675 493.9803 -0.983277 -0.611550 232.267960 -0.9110 -1.0583 -0.0320 1785986804534999
1785986804546000 44.819708229 89.006024528 493.9799 -0.992763 -0.609106 232.264878 -0.9096 -1.0549 -0.0341 1785986804546000
1785986804555998 44.819708148 89.006024395 493.9795 -1.001745 -0.608970 232.262988 -0.9062 -1.0534 -0.0343 1785986804555998
1785986804560999 44.819708107 89.006024328 493.9794 -1.006230 -0.610139 232.261364 -0.9051 -1.0532 -0.0348 1785986804560999
1785986804572000 44.819708017 89.006024182 493.9790 -1.016850 -0.614663 232.256287 -0.9057 -1.0535 -0.0384 1785986804572000
